,like,like,lik,,,lik
,a,a,a,,,
,small,small,smal,,,smal
,time,time,tim,,,tim
,rapper,rapper,rap,,,rap
,frontin,frontin,frontin,,,
,your,your,yo,,,yo
,big,big,big,,,
,and,and,and,,,
,you,you,you,,,
,and,and,and,,,
,your,your,yo,,,yo
,boy,boy,boy,,,
,check,check,check,,,
,out,out,out,,,
,keith,keith,kei,,,kei
,diggin,diggin,diggin,,,
,your,your,yo,,,yo
,rhymes,rhyme,rhym,,rhyme,rhym
,are,are,ar,,,ar
,useless,useless,useless,,,
,shitty,shitti,shitty,,shitti,
,and,and,and,,,
,senseless,senseless,senseless,,,
,you,you,you,,,
,want,want,want,,,
,a,a,a,,,
,career,career,car,,,car
,better,better,bet,,,bet
,yet,yet,yet,,,
,you,you,you,,,
,should,should,should,,,
,end,end,end,,,
,this,thi,thi,,thi,thi
,stop,stop,stop,,,
,and,and,and,,,
,go,go,go,,,
,twice,twice,twic,,,twic
,homepiss,homepiss,homepiss,,,
,what,what,what,,,
,'s,'s,'s,,,
,wrong,wrong,wrong,,,
,show,show,show,,,
,me,me,me,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,and,and,and,,,
,hooks,hook,hook,,hook,hook
,oh,oh,oh,,,
,that,that,that,,,
,same,same,sam,,,sam
,ol,ol,ol,,,
,',',',,,
,song,song,song,,,
,awww,awww,awww,,,
,shit,shit,shit,,,
,you,you,you,,,
,think,think,think,,,
,you,you,you,,,
,'re,'re,'re,,,
,comin,comin,comin,,,
,legit,legit,legit,,,
,your,your,yo,,,yo
,rhyme,rhyme,rhym,,,rhym
,a,a,a,,,
,jumble,jumbl,jumbl,,jumbl,jumbl
,of,of,of,,,
,words,word,word,,word,word
,and,and,and,,,
,half,half,half,,,
,of,of,of,,,
,them,them,them,,,
,do,do,do,,,
,n't,n't,n't,,,
,fit,fit,fit,,,
,you,you,you,,,
,need,need,nee,,,nee
,to,to,to,,,
,quit,quit,quit,,,
,boy,boy,boy,,,
,jump,jump,jump,,,
,up,up,up,,,
,fetch,fetch,fetch,,,
,sit,sit,sit,,,
,boy,boy,boy,,,
,you,you,you,,,
,'re,'re,'re,,,
,bitin,bitin,bitin,,,
,my,my,my,,,
,rhyme,rhyme,rhym,,,rhym
,bone,bone,bon,,,bon
,like,like,lik,,,lik
,it,it,it,,,
,'s,'s,'s,,,
,a,a,a,,,
,play,play,play,,,
,toy,toy,toy,,,
,you,you,you,,,
,'re,'re,'re,,,
,starvin,starvin,starvin,,,
,takin,takin,takin,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,hey,hey,hey,,,
,marvin,marvin,marvin,,,
,here,here,her,,,her
,stupider,stupid,stupid,,stupid,stupid
,brains,brain,brain,,brain,brain
,i,i,i,,,
,need,need,nee,,,nee
,to,to,to,,,
,mold,mold,mold,,,
,and,and,and,,,
,carve,carv,carv,,carv,carv
,and,and,and,,,
,every,everi,every,,everi,
,time,time,tim,,,tim
,you,you,you,,,
,rhyme,rhyme,rhym,,,rhym
,keep,keep,keep,,,
,your,your,yo,,,yo
,step,step,step,,,
,and,and,and,,,
,distance,distanc,dist,,distanc,dist
,d'ya,d'ya,d'ya,,,
,know,know,know,,,
,what,what,what,,,
,you,you,you,,,
,'re,'re,'re,,,
,doing,do,doing,,do,
,you,you,you,,,
,need,need,nee,,,nee
,further,further,furth,,,furth
,assistance,assist,assist,,assist,assist
,rhyme,rhyme,rhym,,,rhym
,hot,hot,hot,,,
,blisters,blister,blist,,blister,blist
,takin,takin,takin,,,
,your,your,yo,,,yo
,sisters,sister,sist,,sister,sist
,deep,deep,deep,,,
,in,in,in,,,
,the,the,the,,,
,love,love,lov,,,lov
,zone,zone,zon,,,zon
,with,with,with,,,
,all,all,al,,,al
,tongue,tongu,tongu,,tongu,tongu
,twisters,twister,twist,,twister,twist
,rock,rock,rock,,,
,and,and,and,,,
,roll,roll,rol,,,rol
,calypso,calypso,calypso,,,
,jazz,jazz,jazz,,,
,like,like,lik,,,lik
,brick,brick,brick,,,
,was,wa,was,,wa,
,a,a,a,,,
,funk,funk,funk,,,
,band,band,band,,,
,fuck,fuck,fuck,,,
,with,with,with,,,
,dazz,dazz,dazz,,,
,what'cha,what'cha,what'cha,,,
,sayin,sayin,sayin,,,
,you,you,you,,,
,wan,wan,wan,,,
,na,na,na,,,
,step,step,step,,,
,on,on,on,,,
,the,the,the,,,
,hardwood,hardwood,hardwood,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,'ll,'ll,'ll,,,
,beat,beat,beat,,,
,you,you,you,,,
,down,down,down,,,
,like,like,lik,,,lik
,the,the,the,,,
,back,back,back,,,
,of,of,of,,,
,a,a,a,,,
,billy,billi,bil,,billi,bil
,club,club,club,,,
,you,you,you,,,
,bite,bite,bit,,,bit
,and,and,and,,,
,bite,bite,bit,,,bit
,just,just,just,,,
,another,anoth,anoth,,anoth,anoth
,silly,silli,sil,,silli,sil
,dub,dub,dub,,,
,on,on,on,,,
,cassette,cassett,casset,,cassett,casset
,and,and,and,,,
,tape,tape,tap,,,tap
,decks,deck,deck,,deck,deck
,who,who,who,,,
,got,got,got,,,
,you,you,you,,,
,the,the,the,,,
,deal,deal,deal,,,
,you,you,you,,,
,wan,wan,wan,,,
,na,na,na,,,
,rhyme,rhyme,rhym,,,rhym
,like,like,lik,,,lik
,me,me,me,,,
,toy,toy,toy,,,
,now,now,now,,,
,be,be,be,,,
,for,for,for,,,
,real,real,real,,,
,walk,walk,walk,,,
,off,off,off,,,
,step,step,step,,,
,off,off,off,,,
,give,give,giv,,,giv
,me,me,me,,,
,back,back,back,,,
,the,the,the,,,
,mic,mic,mic,,,
,come,come,com,,,com
,in,in,in,,,
,step,step,step,,,
,up,up,up,,,
,fuck,fuck,fuck,,,
,around,around,around,,,
,tonight,tonight,tonight,,,
,and,and,and,,,
,stop,stop,stop,,,
,perpetrating,perpetr,perpet,,perpetr,perpet
,because,becaus,becaus,,becaus,becaus
,you,you,you,,,
,'re,'re,'re,,,
,not,not,not,,,
,that,that,that,,,
,large,larg,larg,,larg,larg
,i'ma,i'ma,i'ma,,,
,say,say,say,,,
,'em,'em,'em,,,
,again,again,again,,,
,over,over,ov,,,ov
,and,and,and,,,
,over,over,ov,,,ov
,powerful,power,pow,,power,pow
,rhymes,rhyme,rhym,,rhyme,rhym
,the,the,the,,,
,motherfucker,motherfuck,motherfuck,,motherfuck,motherfuck
,ai,ai,ai,,,
,n't,n't,n't,,,
,large,larg,larg,,larg,larg
,tryin,tryin,tryin,,,
,to,to,to,,,
,diss,diss,diss,,,
,man,man,man,,,
,yo,yo,yo,,,
,homepiss,homepiss,homepiss,,,
,man,man,man,,,
,step,step,step,,,
,in,in,in,,,
,a,a,a,,,
,rhyme,rhyme,rhym,,,rhym
,jab,jab,jab,,,
,get,get,get,,,
,hit,hit,hit,,,
,with,with,with,,,
,a,a,a,,,
,fist,fist,fist,,,
,mad,mad,mad,,,
,national,nation,nat,,nation,nat
,you,you,you,,,
,fuck,fuck,fuck,,,
,around,around,around,,,
,with,with,with,,,
,the,the,the,,,
,champion,champion,champ,,,champ
,show,show,show,,,
,me,me,me,,,
,that,that,that,,,
,whack,whack,whack,,,
,style,style,styl,,,styl
,plus,plu,plu,,plu,plu
,that,that,that,,,
,campeon,campeon,campeon,,,
,stick,stick,stick,,,
,and,and,and,,,
,move,move,mov,,,mov
,uppercut,uppercut,uppercut,,,
,with,with,with,,,
,a,a,a,,,
,left,left,left,,,
,rhyme,rhyme,rhym,,,rhym
,damage,damag,dam,,damag,dam
,ya,ya,ya,,,
,brain,brain,brain,,,
,punch,punch,punch,,,
,it,it,it,,,
,out,out,out,,,
,with,with,with,,,
,a,a,a,,,
,def,def,def,,,
,rhyme,rhyme,rhym,,,rhym
,you,you,you,,,
,'re,'re,'re,,,
,sleepin,sleepin,sleepin,,,
,stupid,stupid,stupid,,,
,as,as,as,,,
,you,you,you,,,
,slept,slept,slept,,,
,and,and,and,,,
,everytime,everytim,everytim,,everytim,everytim
,you,you,you,,,
,move,move,mov,,,mov
,i,i,i,,,
,take,take,tak,,,tak
,one,one,on,,,on
,more,more,mor,,,mor
,step,step,step,,,
,further,further,furth,,,furth
,down,down,down,,,
,the,the,the,,,
,road,road,road,,,
,super,super,sup,,,sup
,rhymes,rhyme,rhym,,rhyme,rhym
,a,a,a,,,
,detour,detour,deto,,,deto
,smoke,smoke,smok,,,smok
,is,is,is,,,
,built,built,built,,,
,up,up,up,,,
,but,but,but,,,
,can,can,can,,,
,you,you,you,,,
,see,see,see,,,
,more,more,mor,,,mor
,i,i,i,,,
,'m,'m,'m,,,
,ready,readi,ready,,readi,
,now,now,now,,,
,bring,bring,bring,,,
,your,your,yo,,,yo
,ass,ass,ass,,,
,on,on,on,,,
,stage,stage,stag,,,stag
,look,look,look,,,
,around,around,around,,,
,in,in,in,,,
,your,your,yo,,,yo
,green,green,green,,,
,book,book,book,,,
,and,and,and,,,
,turn,turn,turn,,,
,the,the,the,,,
,page,page,pag,,,pag
,aww,aww,aww,,,
,yeah,yeah,yeah,,,
,what,what,what,,,
,oh,oh,oh,,,
,i,i,i,,,
,thought,thought,thought,,,
,so,so,so,,,
,you,you,you,,,
,think,think,think,,,
,you,you,you,,,
,could,could,could,,,
,rhyme,rhyme,rhym,,,rhym
,uh-uh,uh-uh,uh-uh,,,
,no,no,no,,,
,no,no,no,,,
,put,put,put,,,
,the,the,the,,,
,mic,mic,mic,,,
,down,down,down,,,
,and,and,and,,,
,listen,listen,list,,,list
,how,how,how,,,
,you,you,you,,,
,sound,sound,sound,,,
,writin,writin,writin,,,
,bullshit,bullshit,bullshit,,,
,and,and,and,,,
,cheap,cheap,cheap,,,
,old,old,old,,,
,metaphor,metaphor,metaph,,,metaph
,your,your,yo,,,yo
,rhymes,rhyme,rhym,,rhyme,rhym
,need,need,nee,,,nee
,homework,homework,homework,,,
,a,a,a,,,
,grade,grade,grad,,,grad
,and,and,and,,,
,a,a,a,,,
,better,better,bet,,,bet
,score,score,scor,,,scor
,zero,zero,zero,,,
,fuck,fuck,fuck,,,
,around,around,around,,,
,with,with,with,,,
,the,the,the,,,
,madman,madman,madm,,,madm
,cause,caus,caus,,caus,caus
,rappers,rapper,rap,,rapper,rap
,like,like,lik,,,lik
,you,you,you,,,
,keep,keep,keep,,,
,me,me,me,,,
,happy,happi,happy,,happi,
,and,and,and,,,
,glad,glad,glad,,,
,man,man,man,,,
,to,to,to,,,
,pick,pick,pick,,,
,up,up,up,,,
,the,the,the,,,
,microphone,microphon,microphon,,microphon,microphon
,go,go,go,,,
,solo,solo,solo,,,
,grabbin,grabbin,grabbin,,,
,your,your,yo,,,yo
,brain,brain,brain,,,
,crush,crush,crush,,,
,it,it,it,,,
,up,up,up,,,
,like,like,lik,,,lik
,bolo,bolo,bolo,,,
,in,in,in,,,
,a,a,a,,,
,second,second,second,,,
,step,step,step,,,
,aside,asid,asid,,asid,asid
,as,as,as,,,
,i,i,i,,,
,'m,'m,'m,,,
,wreckin,wreckin,wreckin,,,
,takin,takin,takin,,,
,choppin,choppin,choppin,,,
,back,back,back,,,
,to,to,to,,,
,back,back,back,,,
,you,you,you,,,
,whack,whack,whack,,,
,rappers,rapper,rap,,rapper,rap
,are,are,ar,,,ar
,over,over,ov,,,ov
,flippin,flippin,flippin,,,
,like,like,lik,,,lik
,rover,rover,rov,,,rov
,and,and,and,,,
,out,out,out,,,
,of,of,of,,,
,a,a,a,,,
,smooth,smooth,smoo,,,smoo
,rhyme,rhyme,rhym,,,rhym
,steppin,steppin,steppin,,,
,all,all,al,,,al
,over,over,ov,,,ov
,back,back,back,,,
,and,and,and,,,
,forth,forth,for,,,for
,with,with,with,,,
,go,go,go,,,
,back,back,back,,,
,play,play,play,,,
,home,home,hom,,,hom
,you,you,you,,,
,comin,comin,comin,,,
,with,with,with,,,
,whack,whack,whack,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,go,go,go,,,
,back,back,back,,,
,stay,stay,stay,,,
,home,home,hom,,,hom
,think,think,think,,,
,about,about,about,,,
,it,it,it,,,
,-,-,-,,,
,never,never,nev,,,nev
,lie,lie,lie,,,
,to,to,to,,,
,yourself,yourself,yourself,,,
,and,and,and,,,
,stop,stop,stop,,,
,perpetrating,perpetr,perpet,,perpetr,perpet
,because,becaus,becaus,,becaus,becaus
,you,you,you,,,
,'re,'re,'re,,,
,not,not,not,,,
,that,that,that,,,
,large,larg,larg,,larg,larg
,i,i,i,,,
,am,am,am,,,
,dominating,domin,domin,,domin,domin
,biochemical,biochem,biochem,,biochem,biochem
,source,sourc,sourc,,sourc,sourc
,to,to,to,,,
,effect,effect,effect,,,
,scientific,scientif,sci,,scientif,sci
,beats,beat,beat,,beat,beat
,and,and,and,,,
,attitudes,attitud,attitud,,attitud,attitud
,through,through,through,,,
,my,my,my,,,
,hemispheres,hemispher,hemisph,,hemispher,hemisph
,packs,pack,pack,,pack,pack
,and,and,and,,,
,galaxies,galaxi,galaxy,,galaxi,galaxy
,beyond,beyond,beyond,,,
,and,and,and,,,
,out,out,out,,,
,of,of,of,,,
,range,rang,rang,,rang,rang
,far,far,far,,,
,is,is,is,,,
,sent,sent,sent,,,
,to,to,to,,,
,me,me,me,,,
,cause,caus,caus,,caus,caus
,to,to,to,,,
,the,the,the,,,
,left,left,left,,,
,i,i,i,,,
,am,am,am,,,
,blinkin,blinkin,blinkin,,,
,mega,mega,meg,,,meg
,and,and,and,,,
,hype,hype,hyp,,,hyp
,while,while,whil,,,whil
,absorbing,absorb,absorb,,absorb,absorb
,predators,predat,pred,,predat,pred
,as,as,as,,,
,a,a,a,,,
,scientist,scientist,sci,,,sci
,skilled,skill,skil,,skill,skil
,with,with,with,,,
,medical,medic,med,,medic,med
,degrees,degre,degr,,degre,degr
,i,i,i,,,
,combinate,combin,combin,,combin,combin
,years,year,year,,year,year
,on,on,on,,,
,ampex,ampex,ampex,,,
,experience,experi,expery,,experi,expery
,ced,ced,ced,,,
,indeed,inde,indee,,inde,indee
,bioforce,bioforc,bioforc,,bioforc,bioforc
,parallel,parallel,parallel,,,
,mpc,mpc,mpc,,,
,was,wa,was,,wa,
,in-gen-ulity,in-gen-ul,in-gen-ulity,,in-gen-ul,
,and,and,and,,,
,ability,abil,abl,,abil,abl
,i,i,i,,,
,'m,'m,'m,,,
,the,the,the,,,
,wizard,wizard,wizard,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,i,i,i,,,
,'m,'m,'m,,,
,a,a,a,,,
,scientist,scientist,sci,,,sci
,to,to,to,,,
,deliver,deliv,del,,deliv,del
,such,such,such,,,
,a,a,a,,,
,powerful,power,pow,,power,pow
,mic,mic,mic,,,
,i,i,i,,,
,'ll,'ll,'ll,,,
,excite,excit,excit,,excit,excit
,and,and,and,,,
,i,i,i,,,
,'ll,'ll,'ll,,,
,also,also,also,,,
,ignite,ignit,ignit,,ignit,ignit
,the,the,the,,,
,crowd,crowd,crowd,,,
,to,to,to,,,
,respond,respond,respond,,,
,to,to,to,,,
,my,my,my,,,
,total,total,tot,,,tot
,formulation,formul,form,,formul,form
,particular,particular,particul,,,particul
,words,word,word,,word,word
,designated,design,design,,design,design
,for,for,for,,,
,a,a,a,,,
,path,path,path,,,
,that,that,that,,,
,you,you,you,,,
,can,can,can,,,
,sell,sell,sel,,,sel
,a,a,a,,,
,new,new,new,,,
,format,format,form,,,form
,combined,combin,combin,,combin,combin
,and,and,and,,,
,i,i,i,,,
,wo,wo,wo,,,
,n't,n't,n't,,,
,rhyme,rhyme,rhym,,,rhym
,but,but,but,,,
,instead,instead,instead,,,
,i,i,i,,,
,'ll,'ll,'ll,,,
,refine,refin,refin,,refin,refin
,the,the,the,,,
,proper,proper,prop,,,prop
,use,use,us,,,us
,of,of,of,,,
,speech,speech,speech,,,
,as,as,as,,,
,i,i,i,,,
,teach,teach,teach,,,
,things,thing,thing,,thing,thing
,physical,physic,phys,,physic,phys
,change,chang,chang,,chang,chang
,must,must,must,,,
,be,be,be,,,
,rearranged,rearrang,rearrang,,rearrang,rearrang
,passing,pass,pass,,pass,pass
,data,data,dat,,,dat
,of,of,of,,,
,a,a,a,,,
,mode,mode,mod,,,mod
,choosing,choos,choos,,choos,choos
,a,a,a,,,
,code,code,cod,,,cod
,kick,kick,kick,,,
,back,back,back,,,
,the,the,the,,,
,time,time,tim,,,tim
,then,then,then,,,
,i,i,i,,,
,'ll,'ll,'ll,,,
,explode,explod,explod,,explod,explod
,into,into,into,,,
,atoms,atom,atom,,atom,atom
,and,and,and,,,
,the,the,the,,,
,mixture,mixtur,mixt,,mixtur,mixt
,i,i,i,,,
,'ll,'ll,'ll,,,
,build,build,build,,,
,just,just,just,,,
,hammering,hammer,ham,,hammer,ham
,a,a,a,,,
,mouse,mous,mous,,mous,mous
,a,a,a,,,
,third,third,third,,,
,would,would,would,,,
,be,be,be,,,
,evil,evil,evil,,,
,to,to,to,,,
,the,the,the,,,
,science,scienc,sci,,scienc,sci
,formed,form,form,,form,form
,expressed,express,express,,express,express
,by,by,by,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,i,i,i,,,
,'m,'m,'m,,,
,a,a,a,,,
,scientist,scientist,sci,,,sci
,now,now,now,,,
,i,i,i,,,
,'m,'m,'m,,,
,pickin,pickin,pickin,,,
,up,up,up,,,
,speed,speed,spee,,,spee
,at,at,at,,,
,a,a,a,,,
,maximum,maximum,maxim,,,maxim
,pace,pace,pac,,,pac
,and,and,and,,,
,all,all,al,,,al
,nucleus,nucleu,nucle,,nucleu,nucle
,attached,attach,attach,,attach,attach
,must,must,must,,,
,metriculate,metricul,metric,,metricul,metric
,with,with,with,,,
,me,me,me,,,
,the,the,the,,,
,scientist,scientist,sci,,,sci
,the,the,the,,,
,man,man,man,,,
,to,to,to,,,
,compel,compel,compel,,,
,against,against,against,,,
,competitors,competitor,competit,,competitor,competit
,equal,equal,eq,,,eq
,to,to,to,,,
,excel,excel,excel,,,
,to,to,to,,,
,a,a,a,,,
,nuclear,nuclear,nuclear,,,
,wave,wave,wav,,,wav
,events,event,ev,,event,ev
,and,and,and,,,
,above,abov,abov,,abov,abov
,all,all,al,,,al
,meters,meter,met,,meter,met
,contain,contain,contain,,,
,precise,precis,prec,,precis,prec
,the,the,the,,,
,same,same,sam,,,sam
,extended,extend,extend,,extend,extend
,opposite,opposit,opposit,,opposit,opposit
,to,to,to,,,
,illusion,illus,illud,,illus,illud
,is,is,is,,,
,bass,bass,bass,,,
,there,there,ther,,,ther
,be,be,be,,,
,no,no,no,,,
,confusion,confus,confus,,confus,confus
,to,to,to,,,
,set,set,set,,,
,my,my,my,,,
,megameters,megamet,megamet,,megamet,megamet
,laboratory,laboratori,lab,,laboratori,lab
,stories,stori,story,,stori,story
,i,i,i,,,
,'m,'m,'m,,,
,gain,gain,gain,,,
,more,more,mor,,,mor
,glories,glori,glory,,glori,glory
,in,in,in,,,
,all,all,al,,,al
,sorts,sort,sort,,sort,sort
,of,of,of,,,
,categories,categori,categ,,categori,categ
,to,to,to,,,
,be,be,be,,,
,raised,rais,rais,,rais,rais
,up,up,up,,,
,a,a,a,,,
,bit,bit,bit,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,as,as,as,,,
,an,an,an,,,
,ultramagnetic,ultramagnet,ultramagnet,,ultramagnet,ultramagnet
,scientist,scientist,sci,,,sci
,d,d,d,,,
,d,d,d,,,
,d,d,d,,,
,dj,dj,dj,,,
,moe,moe,moe,,,
,love,love,lov,,,lov
,to,to,to,,,
,all,all,al,,,al
,the,the,the,,,
,bronx,bronx,bronx,,,
,posse,poss,poss,,poss,poss
,tr,tr,tr,,,
,love,love,lov,,,lov
,greg,greg,greg,,,
,nice,nice,nic,,,nic
,mc,mc,mc,,,
,ronnie,ronni,ronny,,ronni,ronny
,t,t,t,,,
,kool,kool,kool,,,
,dj,dj,dj,,,
,red,red,red,,,
,alert,alert,alert,,,
,boogie,boogi,boog,,boogi,boog
,down,down,down,,,
,productions,product,produc,,product,produc
,awesome,awesom,awesom,,awesom,awesom
,two,two,two,,,
,dj,dj,dj,,,
,teddy,teddi,teddy,,teddi,
,ted,ted,ted,,,
,and,and,and,,,
,-,-,-,,,
,the,the,the,,,
,fort,fort,fort,,,
,greene,green,green,,green,green
,mission,mission,miss,,,miss
,posse,poss,poss,,poss,poss
,peace,peac,peac,,peac,peac
,yo,yo,yo,,,
,it,it,it,,,
,'s,'s,'s,,,
,time,time,tim,,,tim
,to,to,to,,,
,reach,reach,reach,,,
,and,and,and,,,
,seek,seek,seek,,,
,and,and,and,,,
,speak,speak,speak,,,
,to,to,to,,,
,each,each,each,,,
,about,about,about,,,
,the,the,the,,,
,beast,beast,beast,,,
,that,that,that,,,
,needs,need,nee,,need,nee
,to,to,to,,,
,be,be,be,,,
,teach,teach,teach,,,
,cause,caus,caus,,caus,caus
,in,in,in,,,
,this,thi,thi,,thi,thi
,world,world,world,,,
,today,today,today,,,
,we,we,we,,,
,have,have,hav,,,hav
,problems,problem,problem,,problem,problem
,we,we,we,,,
,must,must,must,,,
,work,work,work,,,
,hard,hard,hard,,,
,together,togeth,togeth,,togeth,togeth
,to,to,to,,,
,solve,solv,solv,,solv,solv
,them,them,them,,,
,word,word,word,,,
,up,up,up,,,
,that,that,that,,,
,'s,'s,'s,,,
,on,on,on,,,
,the,the,the,,,
,real,real,real,,,
,tip,tip,tip,,,
,and,and,and,,,
,this,thi,thi,,thi,thi
,is,is,is,,,
,real,real,real,,,
,shit,shit,shit,,,
,so,so,so,,,
,do,do,do,,,
,n't,n't,n't,,,
,forget,forget,forget,,,
,this,thi,thi,,thi,thi
,when,when,when,,,
,you,you,you,,,
,find,find,find,,,
,the,the,the,,,
,type,type,typ,,,typ
,of,of,of,,,
,time,time,tim,,,tim
,to,to,to,,,
,sit,sit,sit,,,
,and,and,and,,,
,chill,chill,chil,,,chil
,and,and,and,,,
,listen,listen,list,,,list
,to,to,to,,,
,a,a,a,,,
,record,record,record,,,
,like,like,lik,,,lik
,mines,mine,min,,mine,min
,which,which,which,,,
,is,is,is,,,
,equal,equal,eq,,,eq
,to,to,to,,,
,the,the,the,,,
,reality,realiti,real,,realiti,real
,it,it,it,,,
,touches,touch,touch,,touch,touch
,topic,topic,top,,,top
,like,like,lik,,,lik
,solvin,solvin,solvin,,,
,poverty,poverti,poverty,,poverti,
,racial,racial,rac,,,rac
,difference,differ,diff,,differ,diff
,and,and,and,,,
,a,a,a,,,
,host,host,host,,,
,of,of,of,,,
,many,mani,many,,mani,
,others,other,oth,,other,oth
,but,but,but,,,
,here,here,her,,,her
,'s,'s,'s,,,
,my,my,my,,,
,real,real,real,,,
,point,point,point,,,
,we,we,we,,,
,'re,'re,'re,,,
,all,all,al,,,al
,brothers,brother,broth,,brother,broth
,and,and,and,,,
,sisters,sister,sist,,sister,sist
,so,so,so,,,
,get,get,get,,,
,the,the,the,,,
,point,point,point,,,
,i,i,i,,,
,insist-a,insist-a,insist-a,,,
,have,have,hav,,,hav
,a,a,a,,,
,dream,dream,dream,,,
,feelin,feelin,feelin,,,
,the,the,the,,,
,wish,wish,wish,,,
,the,the,the,,,
,world,world,world,,,
,would,would,would,,,
,follow,follow,follow,,,
,it,it,it,,,
,'s,'s,'s,,,
,time,time,tim,,,tim
,to,to,to,,,
,shape,shape,shap,,,shap
,up,up,up,,,
,for,for,for,,,
,tomorrow,tomorrow,tomorrow,,,
,so,so,so,,,
,swallow,swallow,swallow,,,
,these,these,thes,,,thes
,words,word,word,,word,word
,that,that,that,,,
,i,i,i,,,
,am,am,am,,,
,statin,statin,statin,,,
,we,we,we,,,
,need,need,nee,,,nee
,to,to,to,,,
,stop,stop,stop,,,
,drugs,drug,drug,,drug,drug
,keep,keep,keep,,,
,educating,educ,educ,,educ,educ
,our,our,our,,,
,youngs,young,young,,young,young
,ones,one,on,,one,on
,our,our,our,,,
,gifted,gift,gift,,gift,gift
,our,our,our,,,
,loved,love,lov,,love,lov
,ones,one,on,,one,on
,how,how,how,,,
,to,to,to,,,
,up-build,up-build,up-build,,,
,become,becom,becom,,becom,becom
,one,one,on,,,on
,race,race,rac,,,rac
,who,who,who,,,
,must,must,must,,,
,erase,eras,eras,,eras,eras
,eliminate,elimin,elimin,,elimin,elimin
,the,the,the,,,
,problems,problem,problem,,problem,problem
,that,that,that,,,
,we,we,we,,,
,face,face,fac,,,fac
,to,to,to,,,
,set,set,set,,,
,them,them,them,,,
,straight,straight,straight,,,
,set,set,set,,,
,things,thing,thing,,thing,thing
,straight,straight,straight,,,
,so,so,so,,,
,that,that,that,,,
,we,we,we,,,
,can,can,can,,,
,advance,advanc,adv,,advanc,adv
,yeah,yeah,yeah,,,
,cause,caus,caus,,caus,caus
,you,you,you,,,
,'re,'re,'re,,,
,sleepin,sleepin,sleepin,,,
,i,i,i,,,
,caught,caught,caught,,,
,you,you,you,,,
,sleepin,sleepin,sleepin,,,
,some,some,som,,,som
,say,say,say,,,
,keep,keep,keep,,,
,it,it,it,,,
,simple,simpl,simpl,,simpl,simpl
,but,but,but,,,
,i,i,i,,,
,say,say,say,,,
,that,that,that,,,
,'s,'s,'s,,,
,not,not,not,,,
,right,right,right,,,
,for,for,for,,,
,me,me,me,,,
,i,i,i,,,
,think,think,think,,,
,i,i,i,,,
,'m,'m,'m,,,
,deeper,deeper,deep,,,deep
,i,i,i,,,
,have,have,hav,,,hav
,my,my,my,,,
,own,own,own,,,
,philosophy,philosophi,philosoph,,philosophi,philosoph
,about,about,about,,,
,rappin,rappin,rappin,,,
,the,the,the,,,
,way,way,way,,,
,i,i,i,,,
,feel,feel,feel,,,
,it,it,it,,,
,should,should,should,,,
,be,be,be,,,
,done,done,don,,,don
,it,it,it,,,
,should,should,should,,,
,be,be,be,,,
,clever,clever,clev,,,clev
,competitive,competit,competit,,competit,competit
,but,but,but,,,
,also,also,also,,,
,fun,fun,fun,,,
,and,and,and,,,
,educational,educ,educ,,educ,educ
,teachin,teachin,teachin,,,
,all,all,al,,,al
,our,our,our,,,
,younger,younger,young,,,young
,people,peopl,peopl,,peopl,peopl
,that,that,that,,,
,no,no,no,,,
,one,one,on,,,on
,'s,'s,'s,,,
,better,better,bet,,,bet
,that,that,that,,,
,everyone,everyon,everyon,,everyon,everyon
,'s,'s,'s,,,
,created,creat,cre,,creat,cre
,equal,equal,eq,,,eq
,now,now,now,,,
,here,here,her,,,her
,'s,'s,'s,,,
,a,a,a,,,
,rhyme,rhyme,rhym,,,rhym
,to,to,to,,,
,make,make,mak,,,mak
,you,you,you,,,
,blink,blink,blink,,,
,and,and,and,,,
,wink,wink,wink,,,
,and,and,and,,,
,think,think,think,,,
,about,about,about,,,
,the,the,the,,,
,problems,problem,problem,,problem,problem
,we,we,we,,,
,have,have,hav,,,hav
,linked,link,link,,link,link
,to,to,to,,,
,a,a,a,,,
,brother,brother,broth,,,broth
,man,man,man,,,
,and,and,and,,,
,me,me,me,,,
,then,then,then,,,
,the,the,the,,,
,other,other,oth,,,oth
,man,man,man,,,
,must,must,must,,,
,take,take,tak,,,tak
,time,time,tim,,,tim
,and,and,and,,,
,understand,understand,understand,,,
,that,that,that,,,
,when,when,when,,,
,you,you,you,,,
,get,get,get,,,
,yours,your,yo,,your,yo
,i,i,i,,,
,must,must,must,,,
,get,get,get,,,
,mines,mine,min,,mine,min
,or,or,or,,,
,at,at,at,,,
,least,least,least,,,
,have,have,hav,,,hav
,the,the,the,,,
,equal,equal,eq,,,eq
,chance,chanc,chant,,chanc,chant
,to,to,to,,,
,find,find,find,,,
,a,a,a,,,
,job,job,job,,,
,in,in,in,,,
,the,the,the,,,
,executive,execut,execut,,execut,execut
,class,class,class,,,
,it,it,it,,,
,sounds,sound,sound,,sound,sound
,simple,simpl,simpl,,simpl,simpl
